# BRON: KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde reeks maandtemperaturen van De Bilt <http://www.knmi.nl/klimatologie/onderzoeksgegevens/homogeen_260/index.html> of de Centraal Nederland Temperatuur <http://www.knmi.nl/klimatologie/onderzoeksgegevens/CNT/>.
# 
# 
# STN      LON(east)   LAT(north)     ALT(m)  NAME
# 323:         3.884       51.527       1.40  WILHELMINADORP
# 
# YYYYMMDD = datum (YYYY=jaar,MM=maand,DD=dag); 
# HH       = tijd (HH=uur, UT.12 UT=13 MET, 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT; 
# RH       = Uursom van de neerslag (in 0.1 mm) (-1 voor <0.05 mm); 
# 
# STN,YYYYMMDD,   HH,   RH
# 
  323,20031109,   21,    0
  323,20031109,   22,    0
  323,20031109,   23,    0
  323,20031109,   24,    0
  323,20031110,    1,    0
  323,20031110,    2,    0
  323,20031110,    3,    0
  323,20031110,    4,    0
  323,20031110,    5,    0
  323,20031110,    6,    0
  323,20031110,    7,    0
  323,20031110,    8,    0
  323,20031110,    9,    0
  323,20031110,   10,    0
  323,20031110,   11,    0
  323,20031110,   12,    0
  323,20031110,   13,    0
  323,20031110,   14,    0
  323,20031110,   15,    0
  323,20031110,   16,    0
  323,20031110,   17,    0
  323,20031110,   18,    0
  323,20031110,   19,    0
  323,20031110,   20,    0
  323,20031110,   21,    0
  323,20031110,   22,    0
  323,20031110,   23,    0
  323,20031110,   24,    0
  323,20031111,    1,    0
  323,20031111,    2,    0
  323,20031111,    3,    0
  323,20031111,    4,    0
  323,20031111,    5,    0
  323,20031111,    6,    0
  323,20031111,    7,    0
  323,20031111,    8,    0
  323,20031111,    9,    0
  323,20031111,   10,    0
  323,20031111,   11,    0
  323,20031111,   12,    0
  323,20031111,   13,    0
  323,20031111,   14,    0
  323,20031111,   15,    0
  323,20031111,   16,    0
  323,20031111,   17,    0
  323,20031111,   18,    0
  323,20031111,   19,    0
  323,20031111,   20,    0
  323,20031111,   21,    0
  323,20031111,   22,    0
  323,20031111,   23,    0
  323,20031111,   24,    0
  323,20031112,    1,    0
  323,20031112,    2,    0
  323,20031112,    3,    0
  323,20031112,    4,    0
  323,20031112,    5,    0
  323,20031112,    6,    0
  323,20031112,    7,    0
  323,20031112,    8,    0
  323,20031112,    9,    0
  323,20031112,   10,    0
  323,20031112,   11,    0
  323,20031112,   12,    0
  323,20031112,   13,    0
  323,20031112,   14,    0
  323,20031112,   15,    0
  323,20031112,   16,    1
  323,20031112,   17,    5
  323,20031112,   18,   13
  323,20031112,   19,    9
  323,20031112,   20,    2
  323,20031112,   21,    0
  323,20031112,   22,    0
  323,20031112,   23,    0
  323,20031112,   24,    0
  323,20031113,    1,    0
  323,20031113,    2,    0
  323,20031113,    3,    0
  323,20031113,    4,    0
  323,20031113,    5,    0
  323,20031113,    6,    0
  323,20031113,    7,    0
  323,20031113,    8,    0
  323,20031113,    9,    0
  323,20031113,   10,    0
  323,20031113,   11,    0
  323,20031113,   12,    0
  323,20031113,   13,    0
  323,20031113,   14,    0
  323,20031113,   15,    0
  323,20031113,   16,    0
  323,20031113,   17,    0
  323,20031113,   18,    0
  323,20031113,   19,    0
  323,20031113,   20,    0
  323,20031113,   21,    0
  323,20031113,   22,    0
  323,20031113,   23,    0
  323,20031113,   24,    0
  323,20031114,    1,    0
  323,20031114,    2,    0
  323,20031114,    3,    0
  323,20031114,    4,    0
  323,20031114,    5,    0
  323,20031114,    6,    0
  323,20031114,    7,    0
  323,20031114,    8,    0
  323,20031114,    9,    0
  323,20031114,   10,    0
  323,20031114,   11,    0
  323,20031114,   12,    0
  323,20031114,   13,    0
  323,20031114,   14,    0
  323,20031114,   15,    0
  323,20031114,   16,    0
  323,20031114,   17,    0
  323,20031114,   18,    0
  323,20031114,   19,    0
  323,20031114,   20,    0
  323,20031114,   21,    0
  323,20031114,   22,    0
  323,20031114,   23,    0
  323,20031114,   24,    0
  323,20031115,    1,    0
  323,20031115,    2,    0
  323,20031115,    3,    0
  323,20031115,    4,    0
  323,20031115,    5,    0
  323,20031115,    6,    0
  323,20031115,    7,    0
  323,20031115,    8,    0
  323,20031115,    9,    0
  323,20031115,   10,    0
  323,20031115,   11,    0
  323,20031115,   12,    0
  323,20031115,   13,    0
  323,20031115,   14,    0
  323,20031115,   15,    0
  323,20031115,   16,    0
  323,20031115,   17,    0
  323,20031115,   18,    0
  323,20031115,   19,    0
  323,20031115,   20,    0
  323,20031115,   21,    0
  323,20031115,   22,    0
  323,20031115,   23,    0
  323,20031115,   24,    0
  323,20031116,    1,    0
  323,20031116,    2,    0
  323,20031116,    3,    0
  323,20031116,    4,    0
  323,20031116,    5,    1
  323,20031116,    6,    3
  323,20031116,    7,    3
  323,20031116,    8,   16
  323,20031116,    9,   12
  323,20031116,   10,    6
  323,20031116,   11,    9
  323,20031116,   12,    4
  323,20031116,   13,    3
  323,20031116,   14,    3
  323,20031116,   15,    3
  323,20031116,   16,    0
  323,20031116,   17,    0
  323,20031116,   18,    0
  323,20031116,   19,    0
  323,20031116,   20,    1
  323,20031116,   21,    0
  323,20031116,   22,    0
  323,20031116,   23,    0
  323,20031116,   24,    0
  323,20031117,    1,    0
  323,20031117,    2,    0
  323,20031117,    3,    0
  323,20031117,    4,    0
  323,20031117,    5,    0
  323,20031117,    6,    0
  323,20031117,    7,    0
  323,20031117,    8,    0
  323,20031117,    9,    0
  323,20031117,   10,    0
  323,20031117,   11,    0
  323,20031117,   12,    0
  323,20031117,   13,    0
  323,20031117,   14,    0
  323,20031117,   15,    0
  323,20031117,   16,    0
  323,20031117,   17,    0
  323,20031117,   18,   -1
  323,20031117,   19,    6
  323,20031117,   20,    3
  323,20031117,   21,    3
  323,20031117,   22,    1
  323,20031117,   23,   -1
  323,20031117,   24,    2
  323,20031118,    1,    3
  323,20031118,    2,    1
  323,20031118,    3,    2
  323,20031118,    4,    0
  323,20031118,    5,    0
  323,20031118,    6,    0
  323,20031118,    7,    0
  323,20031118,    8,    0
  323,20031118,    9,    0
  323,20031118,   10,    0
  323,20031118,   11,    0
  323,20031118,   12,    0
  323,20031118,   13,    0
  323,20031118,   14,    0
  323,20031118,   15,    0
  323,20031118,   16,    0
  323,20031118,   17,    0
  323,20031118,   18,    0
  323,20031118,   19,    0
  323,20031118,   20,    0
  323,20031118,   21,    0
  323,20031118,   22,    0
  323,20031118,   23,    0
  323,20031118,   24,    0
  323,20031119,    1,    0
  323,20031119,    2,    0
  323,20031119,    3,    0
  323,20031119,    4,    0
  323,20031119,    5,    0
  323,20031119,    6,    0
  323,20031119,    7,    0
  323,20031119,    8,    0
  323,20031119,    9,    0
  323,20031119,   10,    0
  323,20031119,   11,    0
  323,20031119,   12,    0
  323,20031119,   13,    0
  323,20031119,   14,    0
  323,20031119,   15,    0
  323,20031119,   16,    0
  323,20031119,   17,    0
  323,20031119,   18,    0
  323,20031119,   19,    0
  323,20031119,   20,    0
  323,20031119,   21,    0
  323,20031119,   22,    0
  323,20031119,   23,    0
  323,20031119,   24,    0
  323,20031120,    1,    0
  323,20031120,    2,    0
  323,20031120,    3,    0
  323,20031120,    4,    0
  323,20031120,    5,    0
  323,20031120,    6,    0
  323,20031120,    7,    0
  323,20031120,    8,    0
  323,20031120,    9,    0
  323,20031120,   10,    0
  323,20031120,   11,    0
  323,20031120,   12,    0
  323,20031120,   13,    0
  323,20031120,   14,    0
  323,20031120,   15,    0
  323,20031120,   16,    0
  323,20031120,   17,    0
  323,20031120,   18,    0
  323,20031120,   19,    0
  323,20031120,   20,    0
  323,20031120,   21,    0
  323,20031120,   22,    0
  323,20031120,   23,    0
  323,20031120,   24,    0
  323,20031121,    1,    0
  323,20031121,    2,    0
  323,20031121,    3,    0
  323,20031121,    4,    0
  323,20031121,    5,    0
  323,20031121,    6,    0
  323,20031121,    7,    0
  323,20031121,    8,    0
  323,20031121,    9,    0
  323,20031121,   10,    0
  323,20031121,   11,    0
  323,20031121,   12,    0
  323,20031121,   13,    0
  323,20031121,   14,    0
  323,20031121,   15,    0
  323,20031121,   16,    0
  323,20031121,   17,    1
  323,20031121,   18,    4
  323,20031121,   19,    8
  323,20031121,   20,    0
  323,20031121,   21,    0
  323,20031121,   22,    2
  323,20031121,   23,    1
  323,20031121,   24,    0
  323,20031122,    1,    1
  323,20031122,    2,    4
  323,20031122,    3,    3
  323,20031122,    4,    3
  323,20031122,    5,   12
  323,20031122,    6,    8
  323,20031122,    7,    1
  323,20031122,    8,    1
  323,20031122,    9,    2
  323,20031122,   10,    1
  323,20031122,   11,    0
  323,20031122,   12,    0
  323,20031122,   13,    0
  323,20031122,   14,    0
  323,20031122,   15,    0
  323,20031122,   16,    0
  323,20031122,   17,    0
  323,20031122,   18,    0
  323,20031122,   19,    0
  323,20031122,   20,    0
  323,20031122,   21,    0
  323,20031122,   22,    0
  323,20031122,   23,    0
  323,20031122,   24,    0
  323,20031123,    1,    0
  323,20031123,    2,    1
  323,20031123,    3,    0
  323,20031123,    4,    0
  323,20031123,    5,   -1
  323,20031123,    6,    3
  323,20031123,    7,   60
  323,20031123,    8,    5
  323,20031123,    9,   17
  323,20031123,   10,    0
  323,20031123,   11,    0
  323,20031123,   12,    0
  323,20031123,   13,    0
  323,20031123,   14,   -1
  323,20031123,   15,    3
  323,20031123,   16,    0
  323,20031123,   17,    0
  323,20031123,   18,    0
  323,20031123,   19,    0
  323,20031123,   20,    0
  323,20031123,   21,    0
  323,20031123,   22,    0
  323,20031123,   23,    0
  323,20031123,   24,   13
  323,20031124,    1,   28
  323,20031124,    2,    9
  323,20031124,    3,    6
  323,20031124,    4,    7
  323,20031124,    5,    3
  323,20031124,    6,    5
  323,20031124,    7,    2
  323,20031124,    8,    1
  323,20031124,    9,   -1
  323,20031124,   10,   -1
  323,20031124,   11,   -1
  323,20031124,   12,    0
  323,20031124,   13,    0
  323,20031124,   14,    1
  323,20031124,   15,    0
  323,20031124,   16,    0
  323,20031124,   17,    0
  323,20031124,   18,    0
  323,20031124,   19,    0
  323,20031124,   20,    0
  323,20031124,   21,    0
  323,20031124,   22,    0
  323,20031124,   23,    0
  323,20031124,   24,    0
  323,20031125,    1,    0
  323,20031125,    2,    0
  323,20031125,    3,    0
  323,20031125,    4,    0
  323,20031125,    5,    0
  323,20031125,    6,    0
  323,20031125,    7,    0
  323,20031125,    8,    0
  323,20031125,    9,    0
  323,20031125,   10,    0
  323,20031125,   11,    0
  323,20031125,   12,    0
  323,20031125,   13,    0
  323,20031125,   14,    0
  323,20031125,   15,    0
  323,20031125,   16,    0
  323,20031125,   17,    0
  323,20031125,   18,    0
  323,20031125,   19,    0
  323,20031125,   20,    0
  323,20031125,   21,    0
  323,20031125,   22,    0
  323,20031125,   23,    0
  323,20031125,   24,    0
  323,20031126,    1,    0
  323,20031126,    2,    0
  323,20031126,    3,    0
  323,20031126,    4,    0
  323,20031126,    5,    0
  323,20031126,    6,    3
  323,20031126,    7,    1
  323,20031126,    8,    3
  323,20031126,    9,    2
  323,20031126,   10,    0
  323,20031126,   11,    0
  323,20031126,   12,    0
  323,20031126,   13,    0
  323,20031126,   14,    3
  323,20031126,   15,    3
  323,20031126,   16,    3
  323,20031126,   17,    5
  323,20031126,   18,    8
  323,20031126,   19,   -1
  323,20031126,   20,    0
  323,20031126,   21,    0
  323,20031126,   22,    0
  323,20031126,   23,    0
  323,20031126,   24,    0
  323,20031127,    1,    0
  323,20031127,    2,    0
  323,20031127,    3,    0
  323,20031127,    4,    0
  323,20031127,    5,    0
  323,20031127,    6,    0
  323,20031127,    7,    0
  323,20031127,    8,    0
  323,20031127,    9,    0
  323,20031127,   10,    0
  323,20031127,   11,    0
  323,20031127,   12,    0
  323,20031127,   13,    0
  323,20031127,   14,    0
  323,20031127,   15,    0
  323,20031127,   16,    0
  323,20031127,   17,    0
  323,20031127,   18,    0
  323,20031127,   19,    0
  323,20031127,   20,    0
  323,20031127,   21,    0
  323,20031127,   22,    0
  323,20031127,   23,    0
  323,20031127,   24,    0
  323,20031128,    1,    0
  323,20031128,    2,    0
  323,20031128,    3,    0
  323,20031128,    4,    0
  323,20031128,    5,    0
  323,20031128,    6,    0
  323,20031128,    7,    0
  323,20031128,    8,    0
  323,20031128,    9,    0
  323,20031128,   10,    0
  323,20031128,   11,    0
  323,20031128,   12,    0
  323,20031128,   13,    0
  323,20031128,   14,    0
  323,20031128,   15,    0
  323,20031128,   16,    0
  323,20031128,   17,    0
  323,20031128,   18,    0
  323,20031128,   19,    0
  323,20031128,   20,    0
  323,20031128,   21,    0
  323,20031128,   22,    0
  323,20031128,   23,    0
  323,20031128,   24,    0
  323,20031129,    1,    0
  323,20031129,    2,    0
  323,20031129,    3,    0
  323,20031129,    4,    0
  323,20031129,    5,    0
  323,20031129,    6,    0
  323,20031129,    7,    0
  323,20031129,    8,    0
  323,20031129,    9,    0
  323,20031129,   10,    0
  323,20031129,   11,    0
  323,20031129,   12,    0
  323,20031129,   13,    0
  323,20031129,   14,    0
  323,20031129,   15,    0
  323,20031129,   16,    0
  323,20031129,   17,    0
  323,20031129,   18,    1
  323,20031129,   19,    0
  323,20031129,   20,    0
  323,20031129,   21,   -1
  323,20031129,   22,    8
  323,20031129,   23,    3
  323,20031129,   24,    7
  323,20031130,    1,    6
  323,20031130,    2,    2
  323,20031130,    3,    1
  323,20031130,    4,    1
  323,20031130,    5,    2
  323,20031130,    6,    7
  323,20031130,    7,    1
  323,20031130,    8,    0
  323,20031130,    9,   -1
  323,20031130,   10,    0
  323,20031130,   11,    0
  323,20031130,   12,    0
  323,20031130,   13,    0
  323,20031130,   14,    0
  323,20031130,   15,    0
  323,20031130,   16,    0
  323,20031130,   17,    0
  323,20031130,   18,    0
  323,20031130,   19,    0
  323,20031130,   20,   -1
  323,20031130,   21,    2
  323,20031130,   22,    4
  323,20031130,   23,   11
  323,20031130,   24,   27
  323,20031201,    1,   21
  323,20031201,    2,   26
  323,20031201,    3,   20
  323,20031201,    4,    3
  323,20031201,    5,   -1
  323,20031201,    6,    1
  323,20031201,    7,    1
  323,20031201,    8,    0
  323,20031201,    9,    0
  323,20031201,   10,    0
  323,20031201,   11,    0
  323,20031201,   12,    0
  323,20031201,   13,    0
  323,20031201,   14,    0
  323,20031201,   15,    0
  323,20031201,   16,    0
  323,20031201,   17,    0
  323,20031201,   18,    0
  323,20031201,   19,    0
  323,20031201,   20,    0
  323,20031201,   21,    0
  323,20031201,   22,    0
  323,20031201,   23,    0
  323,20031201,   24,    0
  323,20031202,    1,    0
  323,20031202,    2,    0
  323,20031202,    3,    0
  323,20031202,    4,    0
  323,20031202,    5,    0
  323,20031202,    6,    0
  323,20031202,    7,    0
  323,20031202,    8,    0
  323,20031202,    9,    0
  323,20031202,   10,    0
  323,20031202,   11,    0
  323,20031202,   12,    0
  323,20031202,   13,    0
  323,20031202,   14,    0
  323,20031202,   15,    0
  323,20031202,   16,    0
  323,20031202,   17,    0
  323,20031202,   18,    0
  323,20031202,   19,    0
  323,20031202,   20,    0
  323,20031202,   21,    0
  323,20031202,   22,    0
  323,20031202,   23,    0
  323,20031202,   24,    0
  323,20031203,    1,    0
  323,20031203,    2,    0
  323,20031203,    3,    0
  323,20031203,    4,    0
  323,20031203,    5,    0
  323,20031203,    6,    0
  323,20031203,    7,    0
  323,20031203,    8,    0
  323,20031203,    9,    0
  323,20031203,   10,    0
  323,20031203,   11,    0
  323,20031203,   12,    0
  323,20031203,   13,    0
  323,20031203,   14,    0
  323,20031203,   15,    0
  323,20031203,   16,    0
  323,20031203,   17,    0
  323,20031203,   18,    0
  323,20031203,   19,    0
  323,20031203,   20,    0
  323,20031203,   21,    0
  323,20031203,   22,    0
  323,20031203,   23,    0
  323,20031203,   24,    0
  323,20031204,    1,    0
  323,20031204,    2,    0
  323,20031204,    3,    0
  323,20031204,    4,    0
  323,20031204,    5,    0
  323,20031204,    6,    0
  323,20031204,    7,    0
  323,20031204,    8,    0
  323,20031204,    9,    0
  323,20031204,   10,    0
  323,20031204,   11,    0
  323,20031204,   12,    0
  323,20031204,   13,    0
  323,20031204,   14,    0
  323,20031204,   15,    0
  323,20031204,   16,    0
  323,20031204,   17,    0
  323,20031204,   18,    0
  323,20031204,   19,    0
  323,20031204,   20,    0
  323,20031204,   21,    0
  323,20031204,   22,    0
  323,20031204,   23,    0
  323,20031204,   24,    0
  323,20031205,    1,    0
  323,20031205,    2,    0
  323,20031205,    3,    0
  323,20031205,    4,    0
  323,20031205,    5,    0
  323,20031205,    6,    0
  323,20031205,    7,    0
  323,20031205,    8,    0
  323,20031205,    9,    0
  323,20031205,   10,    0
  323,20031205,   11,    0
  323,20031205,   12,    0
  323,20031205,   13,    0
  323,20031205,   14,    0
  323,20031205,   15,    0
  323,20031205,   16,    0
  323,20031205,   17,    0
  323,20031205,   18,    0
  323,20031205,   19,    0
  323,20031205,   20,    0
  323,20031205,   21,    0
  323,20031205,   22,    0
  323,20031205,   23,    0
  323,20031205,   24,    0
  323,20031206,    1,    0
  323,20031206,    2,    0
  323,20031206,    3,    0
  323,20031206,    4,    0
  323,20031206,    5,    1
