DEZE GEGEVENS MOGEN VRIJ WORDEN GEBRUIKT MITS DE VOLGENDE BRONVERMELDING WORDT GEGEVEN:
KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)

THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:
ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE

STN      = stationsnummer/stationnumber
YYYYMMDD = datum/date (YYYY=jaar/year MM=maand/month DD=dag/day)
RD       = 24-uur som van de neerslag in tiende millimeters van 08.00 voorafgaande dag- 08.00 UTC huidige dag/
           daily precipitation amount in 0.1 mm over the period 08.00 preceding day - 08.00 UTC present day
SX       = codecijfer sneeuwdek om 08.00 uur UTC/code for the snow cover at 08.00 UTC:

           codecijfer/code    sneeuwdikte/snow cover
           1                                    1 cm
           ...                                   ...
           996                                996 cm

           997 gebroken sneeuwdek/broken snow cover < 1 cm
           998 gebroken sneeuwdek/broken snow cover >=1 cm
           999 sneeuwhopen/snow dunes

5 spaties betekent een ontbrekende waarde/5 spaces represents a missing value

STN,YYYYMMDD,   RD,   SX,
757,19921027,   10,    0,
757,19921028,   64,    0,
757,19921029,   94,    0,
757,19921030,   38,    0,
757,19921031,    8,    0,
757,19921101,    0,    0,
757,19921102,    0,    0,
757,19921103,   46,    0,
757,19921104,    0,    0,
757,19921105,    0,    0,
757,19921106,    0,    0,
757,19921107,    0,    0,
757,19921108,   18,    0,
757,19921109,    0,    0,
757,19921110,   11,    0,
757,19921111,   57,    0,
757,19921112,   56,    0,
757,19921113,   33,    0,
757,19921114,   27,    0,
757,19921115,   12,    0,
757,19921116,   47,    0,
757,19921117,  169,    0,
757,19921118,    0,    0,
757,19921119,   24,    0,
757,19921120,    0,    0,
757,19921121,    0,    0,
757,19921122,   49,    0,
757,19921123,   89,    0,
757,19921124,   11,    0,
757,19921125,   40,    0,
757,19921126,   97,    0,
757,19921127,    3,    0,
757,19921128,   58,    0,
757,19921129,    7,    0,
757,19921130,    2,    0,
757,19921201,   11,    0,
757,19921202,    0,    0,
757,19921203,   65,    0,
757,19921204,   44,    0,
757,19921205,   21,    0,
757,19921206,    0,    0,
757,19921207,   66,    0,
757,19921208,   39,    0,
757,19921209,    3,    0,
757,19921210,    0,    0,
757,19921211,    0,    0,
757,19921212,  177,    0,
757,19921213,    0,    0,
757,19921214,    0,    0,
757,19921215,    0,    0,
757,19921216,    0,    0,
757,19921217,    0,    0,
757,19921218,    0,    0,
757,19921219,   86,    0,
757,19921220,   39,    0,
757,19921221,   19,    0,
757,19921222,    0,    0,
757,19921223,    0,    0,
757,19921224,    0,    0,
757,19921225,    0,    0,
757,19921226,    0,    0,
757,19921227,    0,    0,
757,19921228,    0,    0,
757,19921229,    0,    0,
757,19921230,    0,    0,
757,19921231,    0,    0,
757,19930101,    0,    0,
757,19930102,    0,    0,
757,19930103,    0,    0,
757,19930104,    0,    0,
757,19930105,    0,    0,
757,19930106,   43,    0,
757,19930107,   69,    0,
757,19930108,   32,    0,
757,19930109,    0,    0,
757,19930110,   16,    0,
757,19930111,   95,    0,
757,19930112,   83,    0,
757,19930113,    0,    0,
757,19930114,   37,    0,
757,19930115,    4,    0,
757,19930116,    0,    0,
757,19930117,    0,    0,
757,19930118,    0,    0,
757,19930119,    0,    0,
757,19930120,   15,    0,
757,19930121,   70,    0,
757,19930122,   30,    0,
757,19930123,   64,    0,
757,19930124,    7,    0,
757,19930125,    3,    0,
757,19930126,    6,    0,
757,19930127,   31,    0,
757,19930128,    4,    0,
757,19930129,   27,    0,
757,19930130,    0,    0,
757,19930131,    0,    0,
757,19930201,    0,    0,
757,19930202,    0,    0,
757,19930203,    0,    0,
757,19930204,    2,    0,
757,19930205,    7,    0,
757,19930206,    0,    0,
757,19930207,    9,    0,
757,19930208,    3,    0,
757,19930209,    0,    0,
757,19930210,    0,    0,
757,19930211,    0,    0,
757,19930212,    0,    0,
757,19930213,    0,    0,
757,19930214,    0,    0,
757,19930215,    0,    0,
757,19930216,    5,    0,
757,19930217,   18,    0,
757,19930218,    0,    0,
757,19930219,    0,    0,
757,19930220,   14,    0,
757,19930221,    8,    0,
757,19930222,   32,    0,
757,19930223,    0,    0,
757,19930224,    0,    0,
757,19930225,   14,    0,
757,19930226,    3,    0,
757,19930227,   66,    0,
757,19930228,   43,    2,
757,19930301,    4,    0,
757,19930302,    0,    0,
757,19930303,    0,    0,
757,19930304,    0,    0,
757,19930305,    0,    0,
757,19930306,   10,    0,
757,19930307,    0,    0,
757,19930308,    1,    0,
757,19930309,    0,    0,
757,19930310,    0,    0,
757,19930311,    0,    0,
757,19930312,    0,    0,
757,19930313,    0,    0,
757,19930314,    0,    0,
757,19930315,    0,    0,
757,19930316,    0,    0,
757,19930317,   11,    0,
757,19930318,    0,    0,
757,19930319,    2,    0,
757,19930320,    0,    0,
757,19930321,    0,    0,
757,19930322,    0,    0,
757,19930323,   30,    0,
757,19930324,    0,    0,
757,19930325,    0,    0,
757,19930326,   14,    0,
757,19930327,    0,    0,
757,19930328,    0,    0,
757,19930329,    0,    0,
757,19930330,    0,    0,
757,19930331,   21,    0,
757,19930401,   15,    0,
757,19930402,   42,    0,
757,19930403,    0,    0,
757,19930404,   19,    0,
757,19930405,   13,    0,
757,19930406,   57,    0,
757,19930407,    0,    0,
757,19930408,    0,    0,
757,19930409,    0,    0,
757,19930410,    2,    0,
757,19930411,   39,    0,
757,19930412,    2,    0,
757,19930413,    1,    0,
757,19930414,    0,    0,
757,19930415,   22,    0,
757,19930416,    0,    0,
757,19930417,    0,    0,
757,19930418,   29,    0,
757,19930419,  118,    0,
757,19930420,    0,    0,
757,19930421,    0,    0,
757,19930422,    0,    0,
757,19930423,   22,    0,
757,19930424,    0,    0,
757,19930425,    0,    0,
757,19930426,    0,    0,
757,19930427,    0,    0,
757,19930428,    0,    0,
757,19930429,    0,    0,
757,19930430,    0,    0,
757,19930501,    0,    0,
757,19930502,    0,    0,
757,19930503,    6,    0,
757,19930504,    0,    0,
757,19930505,    0,    0,
757,19930506,    0,    0,
757,19930507,    0,    0,
757,19930508,    0,    0,
757,19930509,   67,    0,
757,19930510,    0,    0,
757,19930511,    0,    0,
757,19930512,    0,    0,
757,19930513,    5,    0,
757,19930514,    0,    0,
757,19930515,   15,    0,
757,19930516,    0,    0,
757,19930517,    0,    0,
757,19930518,    0,    0,
757,19930519,   27,    0,
757,19930520,  167,    0,
757,19930521,    5,    0,
757,19930522,    0,    0,
757,19930523,    0,    0,
757,19930524,    0,    0,
757,19930525,    0,    0,
757,19930526,    0,    0,
757,19930527,  278,    0,
757,19930528,   37,    0,
757,19930529,    0,    0,
757,19930530,    0,    0,
757,19930531,    0,    0,
757,19930601,    0,    0,
757,19930602,    0,    0,
757,19930603,   47,    0,
757,19930604,    0,    0,
757,19930605,    0,    0,
757,19930606,    0,    0,
757,19930607,    0,    0,
757,19930608,    0,    0,
757,19930609,    0,    0,
757,19930610,    0,    0,
757,19930611,   58,    0,
757,19930612,    0,    0,
757,19930613,   10,    0,
757,19930614,    0,    0,
757,19930615,   80,    0,
757,19930616,   31,    0,
757,19930617,  187,    0,
757,19930618,    0,    0,
757,19930619,    6,    0,
757,19930620,    0,    0,
757,19930621,    0,    0,
757,19930622,    0,    0,
757,19930623,    0,    0,
757,19930624,    0,    0,
757,19930625,    0,    0,
757,19930626,    4,    0,
757,19930627,   19,    0,
757,19930628,    0,    0,
757,19930629,    0,    0,
757,19930630,    0,    0,
757,19930701,    0,    0,
757,19930702,    0,    0,
757,19930703,    0,    0,
757,19930704,    0,    0,
757,19930705,    0,    0,
757,19930706,  117,    0,
757,19930707,    0,    0,
757,19930708,    0,    0,
757,19930709,    0,    0,
757,19930710,    5,    0,
757,19930711,   51,    0,
757,19930712,   12,    0,
757,19930713,    1,    0,
757,19930714,   90,    0,
757,19930715,   20,    0,
757,19930716,  110,    0,
757,19930717,    2,    0,
757,19930718,    0,    0,
757,19930719,  124,    0,
757,19930720,   51,    0,
757,19930721,   12,    0,
757,19930722,   75,    0,
757,19930723,    0,    0,
757,19930724,    7,    0,
757,19930725,  467,    0,
757,19930726,   73,    0,
757,19930727,   78,    0,
757,19930728,  115,    0,
757,19930729,   20,    0,
757,19930730,  138,    0,
757,19930731,   56,    0,
757,19930801,    0,    0,
757,19930802,    0,    0,
757,19930803,    0,    0,
757,19930804,    1,    0,
757,19930805,    7,    0,
757,19930806,    0,    0,
757,19930807,    0,    0,
757,19930808,    0,    0,
757,19930809,    0,    0,
757,19930810,   94,    0,
757,19930811,    0,    0,
757,19930812,    6,    0,
757,19930813,   42,    0,
757,19930814,    0,    0,
757,19930815,  163,    0,
757,19930816,   32,    0,
757,19930817,    0,    0,
757,19930818,    0,    0,
757,19930819,    0,    0,
757,19930820,    0,    0,
757,19930821,    0,    0,
757,19930822,   30,    0,
757,19930823,   59,    0,
757,19930824,   27,    0,
757,19930825,    5,    0,
757,19930826,   24,    0,
757,19930827,    1,    0,
757,19930828,    0,    0,
757,19930829,    0,    0,
757,19930830,   30,    0,
757,19930831,    6,    0,
757,19930901,    3,    0,
757,19930902,    0,    0,
757,19930903,   32,    0,
757,19930904,   13,    0,
757,19930905,    0,    0,
757,19930906,    0,    0,
757,19930907,    0,    0,
757,19930908,    2,    0,
757,19930909,   65,    0,
757,19930910,   38,    0,
757,19930911,   22,    0,
757,19930912,    0,    0,
757,19930913,   73,    0,
757,19930914,   41,    0,
757,19930915,   47,    0,
757,19930916,   87,    0,
757,19930917,  154,    0,
757,19930918,    5,    0,
757,19930919,    0,    0,
757,19930920,    0,    0,
757,19930921,   79,    0,
757,19930922,    0,    0,
757,19930923,  124,    0,
757,19930924,    1,    0,
757,19930925,    3,    0,
757,19930926,   76,    0,
757,19930927,  138,    0,
757,19930928,   53,    0,
757,19930929,    1,    0,
757,19930930,    0,    0,
757,19931001,   15,    0,
757,19931002,   60,    0,
757,19931003,    0,    0,
757,19931004,   15,    0,
757,19931005,    1,    0,
757,19931006,   19,    0,
757,19931007,    9,    0,
757,19931008,    0,    0,
757,19931009,    0,    0,
757,19931010,    0,    0,
757,19931011,   18,    0,
757,19931012,   60,    0,
757,19931013,   19,    0,
757,19931014,  124,    0,
757,19931015,   66,    0,
757,19931016,    2,    0,
757,19931017,    8,    0,
757,19931018,    0,    0,
757,19931019,    0,    0,
757,19931020,    0,    0,
757,19931021,   82,    0,
757,19931022,   83,    0,
757,19931023,    0,    0,
757,19931024,    0,    0,
757,19931025,    0,    0,
757,19931026,    0,    0,
757,19931027,    0,    0,
757,19931028,    0,    0,
757,19931029,    0,    0,
757,19931030,    0,    0,
757,19931031,    0,    0,
757,19931101,    0,    0,
757,19931102,    0,    0,
757,19931103,    0,    0,
757,19931104,    0,    0,
757,19931105,    0,    0,
757,19931106,    0,    0,
757,19931107,    8,    0,
757,19931108,    5,    0,
757,19931109,    0,    0,
757,19931110,   23,    0,
757,19931111,  149,    0,
757,19931112,   20,    0,
757,19931113,   50,    0,
757,19931114,  158,    0,
757,19931115,  167,    0,
757,19931116,    8,    0,
757,19931117,    0,    0,
757,19931118,    0,    0,
757,19931119,    0,    0,
757,19931120,    0,    0,
757,19931121,    0,    0,
757,19931122,    0,    0,
757,19931123,    0,    0,
757,19931124,    0,    0,
757,19931125,    0,    0,
757,19931126,    0,    0,
757,19931127,    0,    0,
757,19931128,    0,    0,
757,19931129,    0,    0,
757,19931130,    0,    0,
757,19931201,   45,    0,
757,19931202,    5,    0,
757,19931203,    0,    0,
757,19931204,    0,    0,
757,19931205,   26,    0,
757,19931206,    0,    0,
757,19931207,   10,    0,
757,19931208,  115,    0,
757,19931209,   85,    0,
757,19931210,    0,    0,
757,19931211,   23,    0,
757,19931212,   38,    0,
757,19931213,  130,    0,
757,19931214,   62,    0,
757,19931215,   34,    0,
757,19931216,   91,    0,
757,19931217,   21,    0,
757,19931218,   22,    0,
757,19931219,   68,    0,
757,19931220,   43,    0,
757,19931221,   56,    0,
757,19931222,   15,    0,
757,19931223,   90,    0,
757,19931224,   59,    0,
757,19931225,   35,    0,
757,19931226,    0,    0,
757,19931227,   26,    0,
757,19931228,   44,    0,
757,19931229,   14,    0,
757,19931230,   45,    0,
757,19931231,  480,    0,
757,19940101,   49,    0,
757,19940102,   68,    0,
757,19940103,   21,    0,
757,19940104,   42,    0,
757,19940105,   23,    0,
757,19940106,   75,    0,
757,19940107,   58,    0,
757,19940108,    0,    0,
757,19940109,    0,    0,
757,19940110,    0,    0,
757,19940111,   12,    0,
757,19940112,   15,    0,
757,19940113,   48,    0,
757,19940114,    0,    0,
757,19940115,    0,    0,
757,19940116,    0,    0,
757,19940117,    0,    0,
757,19940118,    0,    0,
757,19940119,   30,    0,
757,19940120,   47,    0,
757,19940121,    0,    0,
757,19940122,    6,    0,
757,19940123,   73,    0,
757,19940124,   65,    0,
757,19940125,    9,    0,
757,19940126,   80,    0,
757,19940127,    0,    0,
757,19940128,   46,    0,
757,19940129,    5,    0,
757,19940130,   18,    0,
757,19940131,    0,    0,
757,19940201,    0,    0,
757,19940202,   20,    0,
757,19940203,    0,    0,
757,19940204,   94,    0,
757,19940205,    0,    0,
757,19940206,    1,    0,
757,19940207,    0,    0,
757,19940208,   41,    0,
757,19940209,   15,    0,
757,19940210,    2,    0,
757,19940211,   36,    0,
757,19940212,    0,    0,
757,19940213,    0,    0,
757,19940214,    0,    0,
757,19940215,    0,    0,
757,19940216,    0,    0,
757,19940217,    0,    0,
757,19940218,    0,    0,
757,19940219,    0,    0,
757,19940220,    0,    0,
757,19940221,    0,    0,
757,19940222,   15,    4,
757,19940223,   51,    4,
757,19940224,   46,  997,
757,19940225,    2,    0,
757,19940226,    0,    0,
757,19940227,    0,    0,
757,19940228,   95,    0,
757,19940301,   18,    0,
757,19940302,   33,    0,
757,19940303,   34,    0,
757,19940304,   70,    0,
757,19940305,    0,    0,
757,19940306,    8,    0,
757,19940307,    6,    0,
757,19940308,    7,    0,
757,19940309,    1,    0,
757,19940310,    5,    0,
757,19940311,    0,    0,
757,19940312,    3,    0,
757,19940313,   21,    0,
757,19940314,    0,    0,
757,19940315,   28,    0,
757,19940316,  135,    0,
757,19940317,   45,    0,
757,19940318,   40,    0,
757,19940319,  149,    0,
757,19940320,    2,    0,
757,19940321,    0,    0,
757,19940322,    0,    0,
757,19940323,   29,    0,
757,19940324,   15,    0,
757,19940325,   51,    0,
757,19940326,   39,    0,
757,19940327,    2,    0,
757,19940328,    0,    0,
757,19940329,    5,    0,
757,19940330,    0,    0,
757,19940331,   33,    0,
757,19940401,   48,    0,
757,19940402,   63,    0,
757,19940403,   12,    0,
757,19940404,   96,    0,
757,19940405,   79,    0,
757,19940406,  121,    0,
757,19940407,   12,    0,
757,19940408,   64,    0,
757,19940409,   74,    0,
757,19940410,   43,    0,
757,19940411,    2,    0,
757,19940412,    0,    0,
757,19940413,   12,    0,
757,19940414,   20,    0,
757,19940415,   59,    0,
757,19940416,    0,    0,
757,19940417,    0,    0,
757,19940418,    0,    0,
757,19940419,    0,    0,
757,19940420,    0,    0,
757,19940421,    0,    0,
757,19940422,    0,    0,
757,19940423,    0,    0,
757,19940424,    0,    0,
757,19940425,   67,    0,
757,19940426,    2,    0,
757,19940427,    9,    0,
757,19940428,    0,    0,
757,19940429,    0,    0,
757,19940430,    0,    0,
757,19940501,    0,    0,
757,19940502,    0,    0,
757,19940503,    0,    0,
757,19940504,    0,    0,
757,19940505,   24,    0,
757,19940506,   68,    0,
757,19940507,   18,    0,
757,19940508,   38,    0,
757,19940509,   11,    0,
757,19940510,    0,    0,
757,19940511,    0,    0,
757,19940512,    0,    0,
757,19940513,    0,    0,
757,19940514,    0,    0,
757,19940515,   48,    0,
757,19940516,   17,    0,
757,19940517,   66,    0,
757,19940518,    8,    0,
757,19940519,    0,    0,
757,19940520,    0,    0,
757,19940521,   98,    0,
757,19940522,   30,    0,
757,19940523,   28,    0,
757,19940524,    0,    0,
757,19940525,   89,    0,
757,19940526,    4,    0,
757,19940527,   54,    0,
757,19940528,    4,    0,
757,19940529,    0,    0,
757,19940530,    0,    0,
757,19940531,    0,    0,
757,19940601,    0,    0,
757,19940602,    1,    0,
757,19940603,  114,    0,
757,19940604,   56,    0,
757,19940605,  167,    0,
757,19940606,    0,    0,
757,19940607,    4,    0,
757,19940608,    3,    0,
757,19940609,   88,    0,
757,19940610,   47,    0,
757,19940611,    6,    0,
757,19940612,    0,    0,
757,19940613,    0,    0,
757,19940614,    0,    0,
757,19940615,    0,    0,
757,19940616,    0,    0,
757,19940617,    0,    0,
757,19940618,    0,    0,
757,19940619,    0,    0,
757,19940620,    0,    0,
757,19940621,    0,    0,
757,19940622,    7,    0,
757,19940623,    0,    0,
757,19940624,    0,    0,
757,19940625,    0,    0,
757,19940626,    0,    0,
757,19940627,    0,    0,
757,19940628,    0,    0,
757,19940629,    0,    0,
757,19940630,    0,    0,
757,19940701,    0,    0,
757,19940702,    0,    0,
757,19940703,    0,    0,
757,19940704,    0,    0,
757,19940705,   49,    0,
757,19940706,    0,    0,
757,19940707,  359,    0,
757,19940708,   54,    0,
757,19940709,    0,    0,
757,19940710,    0,    0,
757,19940711,    0,    0,
757,19940712,    0,    0,
757,19940713,    0,    0,
757,19940714,   30,    0,
757,19940715,    0,    0,
757,19940716,    0,    0,
757,19940717,    0,    0,
757,19940718,    0,    0,
757,19940719,    0,    0,
757,19940720,    0,    0,
757,19940721,    0,    0,
757,19940722,    0,    0,
757,19940723,    0,    0,
757,19940724,    0,    0,
757,19940725,    0,    0,
757,19940726,    0,    0,
757,19940727,    0,    0,
757,19940728,    0,    0,
757,19940729,    0,    0,
757,19940730,    0,    0,
757,19940731,    0,    0,
757,19940801,  184,    0,
757,19940802,   63,    0,
757,19940803,    0,    0,
757,19940804,    0,    0,
757,19940805,    3,    0,
757,19940806,   16,    0,
757,19940807,    0,    0,
757,19940808,    0,    0,
757,19940809,    0,    0,
757,19940810,    3,    0,
757,19940811,    6,    0,
757,19940812,   28,    0,
757,19940813,    0,    0,
757,19940814,   32,    0,
757,19940815,    0,    0,
757,19940816,    0,    0,
757,19940817,    1,    0,
757,19940818,  154,    0,
757,19940819,    1,    0,
757,19940820,   16,    0,
757,19940821,    0,    0,
757,19940822,    0,    0,
757,19940823,    0,    0,
757,19940824,    0,    0,
757,19940825,    0,    0,
757,19940826,    3,    0,
757,19940827,   51,    0,
757,19940828,    9,    0,
757,19940829,    2,    0,
757,19940830,    0,    0,
757,19940831,   12,    0,
757,19940901,   29,    0,
757,19940902,   63,    0,
757,19940903,   14,    0,
757,19940904,   38,    0,
757,19940905,   36,    0,
757,19940906,    0,    0,
757,19940907,   17,    0,
757,19940908,   23,    0,
757,19940909,   34,    0,
757,19940910,  102,    0,
757,19940911,   17,    0,
757,19940912,  162,    0,
757,19940913,    0,    0,
757,19940914,    9,    0,
757,19940915,  112,    0,
757,19940916,  155,    0,
757,19940917,   64,    0,
757,19940918,  272,    0,
757,19940919,   98,    0,
757,19940920,  150,    0,
757,19940921,   85,    0,
757,19940922,    0,    0,
757,19940923,    0,    0,
757,19940924,    0,    0,
